	reg	node1	node2	std	corr	std_null	zscore	T	T_null	T_zscore	Tn	Tn_null	Tn_zscore	MI_XY	MIC
2359	HLF	LEF1	PBX1	0.297803914390209	0.9242694522910692	0.18	1.6477695913377062	0.43084743774588263	0.29	1.1164511576328615	0.40656942628505766	0.44	0.1718939947506502	0.4803755957088067	1.056607397262932
2360	FOXP1	EBF1	ETV5	0.36204017549011697	0.5862379951903759	0.17	3.071977180309152	0.5876501263511917	0.27	3.0226386533598544	0.6408785368058112	0.39	1.7010955125146185	0.3511543176080085	1.1091150517973882
2361	HOXA2	HOXA5	POU4F1	0.43432020831337786	-0.7854606257667497	0.23	2.825497611898227	0.6456192473859246	0.36	2.2295758909052115	0.5626861507078749	0.51	0.27025420269419714	0.9031063595836186	0.9567570845636841
2362	HOXB3	GATA1	HOXA5	0.366326296656458	-0.824674270834184	0.19	2.4766143692295315	0.6812090110175206	0.3	3.0557793589843216	0.6030985131327533	0.43	0.9549619695611882	0.6543781936669557	1.1286482777695865
2363	HOXB3	MEIS1	NR2F1	0.4020135506916834	-0.9115700788522336	0.18	3.1427060709047425	0.728324674217025	0.29	3.580792763018098	0.6209675134639028	0.44	0.9258800517119713	0.5138511422631082	0.9549388836762929
2364	REL	PAX8	VDR	0.18768452537353883	-0.20562615966297754	0.18	0.12637729976034068	0.24856073021422054	0.29	0.4109867782935911	0.399138948367904	0.43	0.20263747266967724	0.3534493599899351	0.9855287242871049
2365	RELA	EGR3	PAX5	0.05960088042640105	0.24911823224324556	0.17	1.9471755739473484	0.08733677878465107	0.27	1.770024574568096	0.16987759641531763	0.41	1.5487785814926858	0.38685414284962905	1.2205786466960284
2366	NFKB1	EGR1	NR4A3	0.2773441628137994	-0.06728345262812713	0.17	1.6716188393930547	0.4837296781395706	0.27	1.9477844566958802	0.83547676768175	0.39	2.5877370955676264	0.36320330722253713	1.0166442421189683
2367	MEF2C	CDX2	ESRRB	0.22698578681244375	0.040487104606104544	0.15	1.4097097955514923	0.29186229442378986	0.24	0.520326212962844	0.4465327270099344	0.35	0.6716196779087258	0.27324068973696214	0.6106319567808325
2368	USF2	EGR1	WT1	0.14645046916841373	0.32069253428690864	0.18	0.5323444528651079	0.20163345472164274	0.29	0.7983656078176677	0.23454810123159442	0.43	1.0619946077409907	0.42222739711728474	0.9999732910178296
2369	MSX2	GATA5	PBX1	0.3541258271233025	0.3985112705821623	0.17	3.101190447017712	0.5662490587447402	0.27	3.068632137093455	0.6621380471882672	0.42	1.4177176685260267	0.4028851175177608	0.8403171738406292
2370	KDM2B	EGR2	GLIS3	0.22301041104121697	0.05792688751284888	0.18	0.728120255365117	0.33031478956662097	0.29	0.37455456241323615	0.6434322969602144	0.43	1.225519403731352	0.5807071066615705	1.5052769564613118
2371	MEF2C	NFIA	NKX3-2	0.3784867291493097	-0.750245636644205	0.17	3.5752865395487152	0.7069675122864394	0.28	4.223115153104485	0.9729154124668136	0.4	3.61760151432695	0.3458414915122403	0.6890429102359836
2372	CREB1	CEBPD	HOXA7	0.20601682266408508	0.8298607821328849	0.18	0.3853226920403062	0.31390336476593106	0.28	0.3060344669115724	0.3458115698186566	0.44	0.5327054080373979	0.4136538713993758	1.0789227763473987
2373	PBX1	HOXA9	PRRX1	0.20074980870061657	0.906378608961086	0.18	0.37156585974068396	0.28669125296854636	0.29	0.03300221483266985	0.26450228112430807	0.42	1.0197089645060045	0.44614528656462094	0.9664760989404315
2374	MEIS1	GLI2	PAX5	0.15256700424229575	-0.30770135781966107	0.18	0.4270845643116097	0.29940726211956314	0.28	0.18834122893668404	0.41229338872445	0.41	0.013068761870816044	0.5279872021240966	1.1529704791788356
2375	RELA	TAL1	VDR	0.22215400415745848	0.10840593880210087	0.17	0.8979974948316878	0.3028878728704947	0.27	0.3500450214919378	0.5430164685151055	0.4	0.9403250406739143	0.493762326547476	1.2084751345687557
2376	AR	HOXB1	HOXB7	0.30747856328664636	-0.9854761504359847	0.19	1.7056673436966476	0.5091343527827894	0.29	1.8954134084101288	0.37712254188859085	0.44	0.3272993084074317	0.502355356462477	0.8210632105458786
2377	AR	ESR2	GLI3	0.23846380238530782	0.5081727803218302	0.18	0.9370776839163334	0.36240924034944044	0.29	0.6759636961556968	0.48349575944584977	0.42	0.38182687839251017	0.45503057030719596	0.9338221900990233
2378	CREB1	EGR1	KLF5	0.18267303722941672	0.6619652150909852	0.16	0.367185983841502	0.2281708899986593	0.25	0.2210010219652626	0.4054932345460154	0.38	0.16361241178482444	0.22829873427797986	0.8116107566650324
2379	ELF4	NR5A1	PBX1	0.29727785024970493	-0.9503060877901797	0.17	1.8411156292186432	0.41335810398400286	0.28	1.1261498471401394	0.4140849822247912	0.43	0.07810843968527732	0.5233816589398983	1.2185295372371585
2380	MEIS1	CDX2	UNCX	0.28056915339384736	-0.8488586759069744	0.17	1.8868391455097555	0.44667727446891903	0.28	1.6591933866931698	0.395471380521597	0.42	0.14894643518757697	0.36748321595688127	0.7177144083255675
2381	HOXA5	HES1	MEOX2	0.2652779308917218	-0.13766392774287908	0.14	2.7214991318533843	0.44099308692736167	0.22	2.771292930915633	0.6547073922990667	0.32	2.711439883068065	0.2538860556501161	0.42837721562089337
2382	IKZF1	LHX6	TBX1	0.17229921564335862	0.11460254200831349	0.18	0.11916596247503501	0.272126236205501	0.28	0.07547769314387712	0.4750441487502184	0.44	0.18806459698136888	0.5852777281066541	1.4289003830134202
2383	HMGA2	ETV5	PLAG1	0.26931415412633736	0.6151449762624108	0.17	1.5796738212328203	0.37841813403787095	0.28	0.916927059725611	0.6727851143347605	0.41	1.39592803696393	0.4511523786310936	1.0732547651541204
2384	MEIS1	SIX3	TAL1	0.49149163696032505	-0.8930781225297877	0.17	5.402597951339262	0.9159221515734842	0.27	6.7377763324557245	0.9065887184760055	0.38	3.388277206708329	0.4896090196827658	0.9239084348138955
2385	MEIS1	CEBPE	POU4F1	0.4190678371941062	-0.8632991311805338	0.18	3.4975102945446253	0.7083734245842093	0.29	3.7145943893174906	0.6199000180636727	0.43	1.0376819192827749	0.528007249251297	1.172971886893595
2386	HSF1	EGR1	KLF1	0.15016826664135338	0.5525272841985266	0.16	0.168905574002877	0.2863264261013292	0.26	0.25979942051244714	0.3584962500721174	0.39	0.18181693722760447	0.3447398933514876	1.1146551065160692
2387	NKX3-1	GATA2	NR2F2	0.33208880211098313	0.6556300823163727	0.17	2.441342190956474	0.5673571637193178	0.28	2.4743325564036907	0.5110690813336198	0.41	0.5769412296362613	0.4772593470144315	0.9955864215058488
2388	MAFB	HOXB2	HOXB3	0.382415449056174	-0.7929198531715164	0.21	2.117512002341061	0.6798675418976945	0.34	2.367740804240026	0.6522598831490125	0.51	0.6915218804747884	1.5927859442950116	1.812248358176975
2389	HOXA9	IRX1	RUNX3	0.42327336084156725	-0.9008522501422033	0.17	4.219939544762724	0.5391968379485855	0.27	2.660474034531628	0.7957186339422808	0.39	2.487744913858962	0.3881272961664206	0.8749500915817205
2390	HOXA3	AIRE	IRX1	0.3566336490081314	-0.822899859928269	0.17	3.208062283202657	0.6796197492670331	0.27	4.190197875898364	0.6939312775470907	0.4	1.8290715468455263	0.31341010934256675	0.75011265898496
2391	EMX1	LEF1	TP63	0.17930608325105032	0.658272295116125	0.17	0.17428258783591088	0.21825872336866015	0.27	0.5753274720237909	0.3974407372064759	0.4	0.016989162356188595	0.41092607423242633	1.2250876108087199
2392	HOXA1	EGR2	HOXA5	0.44561195808956794	-0.3485637491883521	0.18	3.8393833697251507	0.7463536522083334	0.28	4.160307394436079	1.1022836526955087	0.4	3.924538377076751	0.7082368168414552	1.301389026372941
2393	OTX2	FOXC1	HOXA7	0.2128080444300985	0.6379020273040591	0.19	0.34756631825108447	0.3990326622109157	0.3	0.9804704006973035	0.41547978155700704	0.43	0.0819684522425991	0.7140352907617045	1.5774111667897723
2394	RELA	ESR1	GLIS3	0.3254905112019874	-0.1725980968809405	0.16	2.869733845661414	0.5134832889294312	0.26	2.5608932708554044	1.013998998181965	0.38	3.9150816013521856	0.37509556117813503	0.9514733420927812
2395	STAT3	NR5A2	TFCP2L1	0.40435479007539243	0.9057938702110608	0.19	3.161017371793551	0.753629289008138	0.3	3.7904650068965173	0.6639630307850686	0.45	1.1234389473957485	0.5739228171570279	1.2731403734701074
2396	HOXA7	HOXB6	WT1	0.407268341548444	0.21075206557899875	0.18	3.4640102377347146	0.5993042811842462	0.29	2.888675299556523	0.7983665735002838	0.42	2.16387782947092	0.6549275081219479	1.1604154903734707
2397	FOXC1	IRX5	NR2F2	0.3955228886725335	0.7652047621342638	0.18	3.2063199155449436	0.6422900530643653	0.29	3.0448641279305666	0.7314516438992666	0.44	1.6726928268718753	0.4375928531502762	0.9778084876609783
2398	SRY	ATF3	HOXA3	0.15560983162607636	0.6606436042392997	0.19	0.4839026413152338	0.23793926748645844	0.3	0.5253877432302674	0.2876396827696919	0.44	0.7514559386852604	0.4700290330314809	1.2549633139583425
2399	GLI2	SOX9	TWIST1	0.21196545866159663	0.5276768070926278	0.16	0.8904569179318144	0.4126406118252949	0.25	1.6075267074168562	0.4708510646633073	0.36	0.7231817059425207	0.3270074642642191	0.7395013520687033
2400	HOXA5	PBX1	SOX4	0.20248514705112675	-0.07476279891074361	0.16	0.6940125391828122	0.24822596553137755	0.25	0.016913785762761493	0.4658859627118672	0.38	0.5252042822694228	0.30368940282319157	0.8357532316851741
2401	TFAP4	GATA1	NR2F2	0.38274722755207924	-0.7649393434107957	0.19	2.7026469840548613	0.7143571319032631	0.3	3.4528389678861195	0.9633834031130069	0.45	2.535976540804289	0.3917751774967204	1.2895775040835802
2402	LMX1B	EBF1	HOXA13	0.3205963810821113	0.8111820771562155	0.16	2.579083112766759	0.6342801339674367	0.25	3.650776320837763	0.6901074801412523	0.38	1.8537636210204598	0.4733166305005905	0.7626029634361546
2403	MYF6	PBX1	SOX15	0.3507606205678075	0.3599282893023165	0.15	3.7504263300960634	0.4603277500862759	0.25	2.2959163902943556	0.6294145813200149	0.36	1.8024516712002243	0.4299000899023042	0.75600915699918
2404	E2F4	ETV4	PPARG	0.22373821699799554	-0.02311801868737212	0.16	1.0336454902149583	0.32748065973672835	0.26	0.6227244289877603	0.6357765937888029	0.38	1.6077070908420443	0.26165212402154125	0.949990931343073
2405	IRX2	GLI3	NR2F2	0.3233553770323815	0.587713691048444	0.18	2.47465855756464	0.5000798846115262	0.29	2.056346926817005	0.6178800056093836	0.42	1.2260486599231901	0.5962164909781591	1.23804540085878
2406	HOXA5	HOXB2	PBX3	0.3759550627616213	-0.5068507561243472	0.17	3.4089038254351025	0.5875888846284043	0.27	3.323778223543418	1.0381776012357165	0.4	3.998754128782344	0.859459831193035	0.7744827347095131
2407	LMX1B	GATA5	HOXA13	0.27055581293602515	0.8502164153515693	0.15	2.0872672037916	0.49853035692853576	0.24	2.787788786281357	0.43182061474610745	0.37	0.39121457501941265	0.33998821202106466	0.5520074229562835
2408	IRX5	HOXB5	TEAD1	0.21693215826668708	-0.38319535930828996	0.18	0.5305516655702337	0.39730283634664	0.3	0.7934849463588346	0.5564252468686766	0.41	0.7866579440839284	0.7649351063137031	1.4595892297162911
2409	FOXC1	GLI3	PBX3	0.19335887860930373	0.15223192298803542	0.17	0.34360240078560944	0.3052847252401798	0.28	0.22185125049998933	0.608288335849565	0.4	1.1792656110762285	0.49394260406893675	1.048513140162545
2410	OLIG1	BHLHA15	EBF1	0.22293453778470798	-0.7652471435358283	0.17	0.9185289576974331	0.3740350544666098	0.27	1.0587118470460883	0.46247676603090593	0.39	0.4588542249340538	0.4004012107177104	0.7785491917055523
2411	POU4F1	HOXA7	HOXA9	0.10845114329421174	0.37795801764220965	0.22	1.5612007831416495	0.15076979670567714	0.35	1.5953773258366657	0.28377708606591145	0.52	1.2114377044134852	1.6973743091331053	1.8823810267748171
2412	STAT5B	CEBPA	NFIA	0.2614385917134812	0.7373619501980528	0.16	1.6617081359776593	0.48270701003802174	0.26	2.1382146222913883	0.46152424897685407	0.38	0.4943311078565729	0.4142185618852756	0.9309592028328351
2413	HOXB6	HEYL	HOXB2	0.4015705387977459	-0.9694196928279016	0.17	3.6103083534925324	0.6149118518426615	0.28	2.967976518428907	0.46257426089396514	0.41	0.310579505239263	0.46777112746712124	0.854819678842015
2414	HOXA3	HOXA5	HOXA9	0.5941743455713963	-0.5944689826708005	0.28	3.591768642644903	1.1447789586273964	0.44	4.824888491678883	1.3661692189164683	0.65	2.923398142395325	1.672149380476653	0.6119951881805243
2415	MYF6	SOX15	TBX21	0.2274350697761836	0.15585242599365792	0.13	1.9229786957537425	0.35749771996272306	0.21	1.705190382378025	0.6382366648696962	0.31	2.588501954622968	0.20403041748093642	0.6049121175623244
2416	HOXB7	HES4	TWIST1	0.24557366199907324	0.24427531143206827	0.17	1.3404472931461355	0.34470037310213475	0.27	0.7855784601002673	0.6353343115106407	0.39	1.510979728606579	0.4560594924204917	0.8326045075306481
2417	HOXB3	HEYL	HOXA9	0.44518587961748074	-0.8662661196598479	0.18	4.68294438241161	0.834512039935204	0.29	5.731514032683088	0.732665393641752	0.41	2.136830229783229	0.5756023034706761	1.0383239808695737
2418	STAT5B	CUX2	GATA1	0.09891493678147123	-0.31500084191452016	0.19	1.3810403793846242	0.1501900811548491	0.31	1.5073903033740272	0.19807145296767192	0.43	1.3760552994293398	0.4711009951204783	1.3758007828109124
2419	MEIS1	HOXB8	NKX2-3	0.5053926575295716	0.8450250246848608	0.2	4.165126432980775	0.9223554758176176	0.33	4.712056208730077	1.14290912238692	0.48	3.1985059308517823	0.8399067301047096	1.0350805736934086
2420	TP53	EGR3	HOXA1	0.21723413537009892	0.6853740895982022	0.18	0.5561119993217978	0.42426848695940933	0.29	1.235176140973929	0.4693703025482545	0.45	0.10527335094049839	0.5121166401288137	1.4148879465822062
2421	DLX5	IRX5	VDR	0.27067313676911325	0.7671019600217153	0.18	1.4004868468835254	0.41199531700948944	0.3	1.0103991338570952	0.5648505362502352	0.43	0.7451134741997976	0.41887416058164906	1.1782300823867788
2422	RELA	GFI1	GLIS3	0.1306714835575956	-0.10935417082219107	0.17	0.6279097912036684	0.15952638709133882	0.27	1.1303533565210424	0.2947308601418306	0.39	0.6402589517274423	0.5313008078851094	1.1232654869044079
2423	HEY2	NR2F2	TBX2	0.4627670901519229	0.5783750070821103	0.16	5.653518113355788	0.915096103523546	0.25	7.547356603086078	1.2871735083887588	0.36	6.393684642728105	0.45399448651892405	0.7225211575977908
2424	CREB1	AR	KLF4	0.29056736180752984	0.7432561797390008	0.18	1.7256535718179846	0.5192292582001561	0.3	1.9469479544124688	0.7217161484801089	0.44	1.5219469944655717	0.6175424966243406	1.549044154205983
2425	HOXB2	HEY2	HOXA5	0.4555282792396333	-0.6417946633169904	0.18	3.8806522230623077	0.6565579239741642	0.28	3.1667684236224867	0.9369165203340151	0.42	2.701591841677941	0.5598494788944559	0.903088734067135
2426	GATA1	GFI1B	NR1I2	0.41367870888665526	-0.8550607751843117	0.17	3.9917784219734616	0.7417259439892693	0.27	4.685939707006067	0.8928934060026665	0.39	3.20153989221566	0.4445509074506604	0.8448396296683405
2427	MYB	GATA2	MSC	0.29596662406707447	-0.7946644951703122	0.16	2.188357710323599	0.39830438344464725	0.26	1.4055053947265228	0.4723094419601246	0.39	0.48097470347252586	0.3620027374434618	0.705854143684475
2428	HOXA9	GATA2	HMGA2	0.28084771024708377	0.43490135995233137	0.18	1.6055325334026114	0.4559149465967587	0.29	1.6155524105809098	0.5122695618266788	0.41	0.5858593991068372	0.4827946247129167	0.9446269173874797
2429	HOXA13	EGR2	HOXB8	0.5838461290140333	0.8469567200770814	0.18	6.128177294593921	0.9368187560588148	0.29	5.952477361525946	1.0126846802534564	0.43	3.325661235384331	0.5831865771534877	1.090720492629575
2430	CREB1	KLF4	TCF4	0.2854287173382989	0.8478597536045869	0.16	2.304439920954155	0.5171176686195025	0.26	2.788031305770107	0.41764416709936025	0.38	0.2513536027162182	0.4113840092962242	1.0512736630416453
2431	GLI2	FOSL2	NR2F2	0.2572203481945308	0.3562124637250843	0.15	1.887509868699591	0.49432817307031485	0.24	2.5866914302438735	0.6688310522090237	0.36	1.9682375976628397	0.17594799440411846	0.5979436926132959
2432	AR	EGR1	HOXA13	0.37937018109767284	-0.8187007607992088	0.17	3.4538450948953456	0.4634378026730266	0.26	2.182679642059867	0.87226469846226	0.39	2.837538991772528	0.3610693888830836	0.7839016079920271
2433	CEBPA	LEF1	TAL1	0.2966010099321864	0.3962120944073646	0.17	2.074744800334067	0.5698904297997733	0.28	2.8613630376368837	0.8679700005769284	0.39	3.3529693233242326	0.4909424641875222	1.074943943797917
2434	MEIS1	GFI1B	NFIB	0.13290809653350308	-0.16493899886024407	0.18	0.6949368193319934	0.20015566319529232	0.29	0.7823858221853407	0.365153948079441	0.42	0.3057147193898809	0.5299014798484425	1.077486997661135
2435	MEIS1	GLI3	KLF1	0.24587297903731858	-0.047969930048470645	0.18	1.03652946763906	0.39709889057921477	0.28	1.0975667590837797	0.4256966644388962	0.42	0.03236294831315953	0.4512123557792296	1.0230130738917098
2436	FOS	EBF1	TP73	0.31118036354242495	-0.743728958178844	0.17	2.43536830274438	0.4380469854551252	0.28	1.6140937645113071	0.557101450739899	0.41	0.9368836565484361	0.47886377591992435	1.2208274565955866
2437	SMAD3	IRF6	SOX5	0.36858380226590937	0.7017769109682641	0.18	2.8464898384915567	0.6809913501574243	0.3	3.3049463269155828	0.6637800999411683	0.44	1.3189191685712747	0.5571930056923118	1.2505284144897595
2438	GLI3	HMGA2	NR2F2	0.4820737287353734	0.993438599866277	0.18	5.004177861727663	0.7618070699662536	0.28	5.000666989474453	0.5645232323182459	0.42	0.8854027502133133	0.6058613745820236	1.1459445772743542
2439	HOXB7	FOXF2	HOXA13	0.3984236542335647	0.8240175389130499	0.16	3.839031308365967	0.6392604835234368	0.26	3.6134253301788757	0.8553070987980202	0.37	2.9620490862794373	0.24460211323777692	0.47129176765983916
2440	TBX2	LEF1	PRRX1	0.25887603042064794	0.7416150299917029	0.15	2.0095213533918668	0.4343932753103773	0.24	2.024349097206108	0.3808185773973163	0.35	0.21586601555597387	0.2623773321077274	0.7306692073471059
2441	NFKB1	HMGA2	TBX1	0.29486417690731237	-0.8492185605382002	0.19	1.4800477754074741	0.5143883158301217	0.3	1.7632446764684373	0.41961352378423733	0.42	0.0019792596792509672	0.6033800534397247	1.2399725636531271
2442	UNCX	NKX3-2	TEAD1	0.4341113677405422	0.519162496039006	0.17	3.9798399396284667	0.841039284236494	0.28	5.226694274521918	1.2271884318321877	0.4	5.165957470185942	0.28182192443680343	0.5844270443315014
2443	MAFB	HOXA5	SIX3	0.38619248360906255	-0.9530334611387277	0.22	2.016488152925325	0.5996308782774546	0.36	1.7041778262028595	0.37019939770818144	0.53	0.7082199414662388	0.837988902728565	1.2245174818334097
2444	MEIS1	SOX8	UNCX	0.2630019294673155	-0.8768768322191938	0.16	1.7020882559846362	0.37850593571675295	0.26	1.1728016234913206	0.4307476167067552	0.38	0.3227373955798174	0.3885450402300874	0.6531154922031077
2445	HOXB2	HOXA5	NR2F2	0.4733105250712532	-0.7972296529563176	0.19	3.9798168616313703	0.7556977745385081	0.31	3.9611017977560152	0.712033013298325	0.47	1.2237295061023954	0.6187064774783089	1.1254894081709863
2446	HOXA5	HEYL	HOXB6	0.45788088675514876	-0.08514082307887572	0.18	3.666282729904757	0.6597313059234524	0.29	2.87779192895385	0.7201365013870191	0.41	1.6837880997195676	0.5068173764961617	0.9832877243219458
2447	ALX4	IRX1	LEF1	0.30506735031040905	0.4163726759687497	0.18	1.8756610229535915	0.5321190872802632	0.28	2.28670123249457	0.6394782348344785	0.41	1.3209915792482705	0.4362033018188942	1.0879928771906608
2448	HOXA7	HOXB6	NR5A1	0.29514598564921957	-0.20668966553224802	0.19	1.6608327741394182	0.4499352585443013	0.31	1.3178489660940527	0.6105543679104768	0.44	1.0166249615932992	0.6115902027012239	1.1519986423814221
2449	MEF2C	FOXO6	NKX3-2	0.379862794735692	-0.7219418895861168	0.17	3.6421185469096327	0.6986971337488551	0.28	4.106215108661827	0.9997104225364883	0.39	4.127661135945104	0.34115029604731806	0.448619548626898
2450	MEIS1	HOXB3	NR2F2	0.28549320719154897	-0.6671533599686769	0.18	1.831604228593095	0.49765387486740487	0.29	2.116657767582026	0.5828895806007539	0.43	0.9005719431549831	0.6514515167641979	1.1299768392429406
2451	CREB1	EGR3	SIX5	0.11075152072643533	0.13758039316642998	0.18	1.1585922878869916	0.18425763309270504	0.29	1.0610989337159782	0.3136636511405655	0.43	0.732149502500089	0.3100960128216528	1.0859822980871887
2452	RELA	EGR1	HOXB7	0.17473436408272544	-0.05974213891829821	0.17	0.06889989012696016	0.2598519415775624	0.27	0.08759215700841658	0.4882648958917617	0.38	0.6217311104650812	0.42855293651458926	1.0998694267512783
2453	PPARA	AR	EGR1	0.2994483987988795	0.5914335135606565	0.18	1.9437390171990936	0.5211163144756945	0.3	2.053747825760275	0.7822643674786862	0.44	1.8961417095776936	0.5028394447104181	1.214593350807251
2454	E2F4	CEBPA	PAX8	0.2623295273504394	0.37667917633593556	0.16	1.7427145780754427	0.40510711271654976	0.26	1.3917694396420064	0.6830600725421396	0.38	1.8878490139924011	0.34641872490885683	0.8368389194894967
2455	MEF2C	ATF3	GFI1B	0.18343875347175395	0.6454245274478123	0.16	0.43191827597717924	0.33884599998826936	0.25	1.0324731522181847	0.39350325765077976	0.39	0.021143169629252334	0.3377764132700394	0.9280326130856564
2456	PBX3	MEIS1	NFIB	0.5465564656497074	-0.8140870669485599	0.19	5.591063513405648	1.0286168172485346	0.3	6.399013899729044	0.9772079125717061	0.44	2.877720292495354	0.6560394235681359	1.1312080365142339
2457	HOXB8	ESR2	LMX1B	0.3281473074789447	0.9151750563683169	0.16	3.0839474149831205	0.5384677759465574	0.25	3.24632346795069	0.42800350615236127	0.37	0.4445187347202979	0.33341837743879443	0.5812397749899234
2458	REL	GLI2	NKX3-2	0.49377412827920003	-0.8292292459872251	0.19	4.6222289522988325	0.9460430345963051	0.31	5.370099381608218	1.1393681730392111	0.44	4.097607159897846	0.39781133132892776	0.6276135505605782
2459	OLIG1	OLIG2	VDR	0.3717255894944657	0.8156962372698932	0.16	4.0511272002452845	0.7295622344545988	0.26	4.996849816598925	0.8547107629708064	0.37	3.5185786291713064	0.5130708155138457	0.7232313963945383
2460	NR1H4	GATA1	NR4A3	0.21771633788303532	0.3400888640744846	0.17	0.8032334097838091	0.37339122426858795	0.28	0.9282691781328432	0.6818430363944614	0.41	1.5432335777193735	0.4488050520849538	1.2550090760519006
2461	E2F4	PAX8	PBX1	0.1252084198949997	0.6109075865742375	0.19	0.7931036731934724	0.23672809296256392	0.31	0.49848201526990227	0.2768835495485593	0.46	0.7983388502341615	0.4704147811793624	1.1955348040617042
2462	SIX3	OLIG2	POU4F1	0.5471672056177393	0.8282585072249409	0.18	5.250861743830681	0.7753814551694589	0.29	4.2078152394604	1.269042998616273	0.43	4.627225754430768	0.771347900039832	1.239145809333491
2463	HOXA5	HOXB3	MEIS1	0.4657583427539798	-0.6931946306662384	0.21	3.383336814398457	0.8651368413039366	0.34	4.0778812290221955	1.0636117247269814	0.49	3.04226788559396	1.2938849916649375	1.2801578680360914
2464	FOXO6	MEF2C	UNCX	0.3378925433904033	0.24572835114947125	0.18	2.475729583928305	0.5821962723450333	0.29	2.5858523545377827	1.0117031476360614	0.42	3.4059894991546638	0.5784057988421654	0.787589858648325
2465	HSF1	BCL6B	NR5A1	0.08561447085899149	0.8424953128926187	0.17	1.2820927035968888	0.14001939913262307	0.27	1.1018801366561017	0.13116894779097965	0.4	1.5042224452338189	0.5244590017219242	1.3124320521041066
2466	HOXB5	HOXA2	PBX3	0.42041854385424543	-0.8115431388111427	0.19	3.9131721790379603	0.7066683865212271	0.31	3.843927300009078	0.7838123961783259	0.45	2.0258010338337655	0.8867510328897348	0.9472088461987371
2467	MSX2	GATA5	ID4	0.20507666513056844	0.5403774061206875	0.16	0.7140080068993836	0.36967267128588477	0.26	0.9624030155771904	0.4396277755819229	0.39	0.2862219800274883	0.2509763966729319	0.5395707433480168
2468	GATA5	IRX5	LMX1B	0.4983861473148275	0.9583165735681318	0.19	4.217860023678379	0.8679037633972471	0.3	4.605600102154468	0.7070735264524259	0.45	1.3316453735071534	0.5865104609174354	1.0540243314901132
2469	SOX18	EPAS1	GLI2	0.40690717437120333	0.9011325076709646	0.18	4.078867537545142	0.5567960914915706	0.29	2.6832752465199765	0.729097944587541	0.42	1.9779735259714664	0.61147785942401	0.9831034744271334
2470	WT1	LEF1	TEAD4	0.2527100172871954	-0.39045687801385326	0.16	1.4535096765564426	0.4906654174697044	0.26	2.004912842249266	0.642540997594121	0.4	1.3358707665979521	0.365935318178364	0.9628977995895647
2471	MEF2C	GLI2	MYF6	0.34390935528174155	-0.5801331361960549	0.17	3.736087295038553	0.5845321874758956	0.27	3.935369581433689	0.5544628327129817	0.39	1.2228412724285227	0.28649243146546777	0.6326166573637493
2472	TP63	PPARG	WT1	0.22391180668854607	0.30287670817505724	0.18	0.6092560228184286	0.28054335050863677	0.3	0.15246304408933906	0.524495937531333	0.45	0.35061301956173335	0.6966704210283421	1.506840065649126
2473	RELA	IRF6	JUN	0.22418309491749516	0.00612150309021433	0.19	0.5611364386713109	0.32188553195843705	0.31	0.11355942497787815	0.5874254737642626	0.45	0.8355986623106076	0.6155263744352082	1.3467266474043558
2474	TEAD1	BCL6B	FOXC1	0.40288467918277965	-0.17275305270773375	0.19	2.9477630271206032	0.7695702636997077	0.3	3.769163557731256	1.1169869975051103	0.43	3.641302121528821	0.5834556737522782	1.2815173142152019
2475	LMX1B	EGR2	HOXB8	0.45087225240396167	0.939654752951722	0.17	4.624207941448875	0.746332976008095	0.28	4.4143641149869195	0.5763762556814971	0.41	0.987290444950581	0.5831865771534877	1.167542621539726
2476	HNF4A	EPAS1	NR5A1	0.2120879133410058	0.27529111794445854	0.18	0.4714624935648764	0.32959914067954355	0.3	0.26095684714651507	0.5462028613476653	0.43	0.6549443710023983	0.40579396648278765	1.2150240735750342
2477	SRY	BHLHE22	OLIG1	0.25822948117675154	0.5913298696504847	0.17	1.3286625491200799	0.4727828589549965	0.28	1.7557449328505434	0.6387086486243403	0.42	1.1235176453741536	0.3029126303546277	0.7888328554438151
2478	TP53	EBF1	HOXA1	0.27528010348453	0.5526934068585889	0.18	1.406377377948289	0.5010823337133188	0.29	1.7919839303776817	0.6325902009562485	0.42	1.2221231321228418	0.5571941062704489	1.2639801489441687
2479	TAL1	AR	HOXB8	0.4241835256467155	-0.8821907651864719	0.2	2.6891938894715293	0.8057090949549224	0.33	3.3950543773199358	0.8631019791529786	0.48	1.5871406500782834	0.659880011752362	1.290559179060185
2480	HOXA5	HOXB3	POU2F3	0.3080277490197573	0.017900968337883284	0.16	2.2894160474161303	0.3727124080115689	0.26	0.9962218623202972	0.6780365980992125	0.39	1.5967465960090732	0.3028816432594543	0.6841316230984869
2481	HOXB3	HOXB1	MAFB	0.4148261840496138	0.8826341533218243	0.17	4.58869180933437	0.6619456044124095	0.27	4.062290682411101	0.688995023432974	0.4	1.9997987732621494	0.3417269347172285	0.6582842793135293
2482	GATA2	CEBPD	SOX18	0.2718614653332017	0.6104664880748355	0.16	1.8049774194132455	0.3954697874912019	0.27	1.1664272154277682	0.6129205187634836	0.38	1.3972583450981833	0.42033604444950035	0.9979375848627696
2483	GLI2	EOMES	HEY1	0.2526554738607771	0.6393971950755694	0.14	2.3244817986148787	0.4725209759454303	0.23	2.860650299963807	0.5237757367728841	0.33	1.4635056966843862	0.2788919365460192	0.6091372126881569
